Suburb ,Type,Date
Lysterfield,House,28/07/2018
Maidstone,House,28/07/2018
Maidstone,House,28/07/2018
Malvern,Townhouse,28/07/2018
Malvern East,House,28/07/2018
Malvern East,Townhouse,28/07/2018
Maribyrnong,Townhouse,28/07/2018
Maribyrnong,UniTownhouse,28/07/2018
Melbourne,UniTownhouse,28/07/2018
Melton South,House,28/07/2018
Melton West,House,28/07/2018
Mernda,House,28/07/2018
Mernda,House,28/07/2018
Mitcham,UniTownhouse,28/07/2018
Mitcham,House,28/07/2018
Montmorency,House,28/07/2018
Moonee Ponds,Townhouse,28/07/2018
Moorabbin,UniTownhouse,28/07/2018
Moorabbin,Townhouse,28/07/2018
Mount Waverley,House,28/07/2018
Mount Waverley,Townhouse,28/07/2018
Mulgrave,House,28/07/2018
Mulgrave,House,28/07/2018
Mulgrave,Townhouse,28/07/2018
Mulgrave,House,28/07/2018
Newport,Townhouse,28/07/2018
Northcote,House,28/07/2018
Northcote,UniTownhouse,28/07/2018
Nunawading,House,28/07/2018
Oakleigh,House,28/07/2018
Oakleigh South,UniTownhouse,28/07/2018
Oakleigh South,Townhouse,28/07/2018
Oakleigh South,House,28/07/2018
Ormond,House,28/07/2018
Ormond,UniTownhouse,28/07/2018
Pascoe Vale,House,28/07/2018
Pascoe Vale,Townhouse,28/07/2018
Pascoe Vale,House,28/07/2018
Plenty,House,28/07/2018
Prahran,UniTownhouse,28/07/2018
Prahran,House,28/07/2018
Prahran,UniTownhouse,28/07/2018
Preston,House,28/07/2018
Preston,Townhouse,28/07/2018
Reservoir,House,28/07/2018
Reservoir,House,28/07/2018
Reservoir,UniTownhouse,28/07/2018
Reservoir,House,28/07/2018
Reservoir,House,28/07/2018
Reservoir,House,28/07/2018
Richmond,House,28/07/2018
Richmond,House,28/07/2018
Ringwood,House,28/07/2018
Ringwood East,House,28/07/2018
Ringwood East,UniTownhouse,28/07/2018
Rowville,House,28/07/2018
Roxburgh Park,Townhouse,28/07/2018
Roxburgh Park,House,28/07/2018
Sandringham,House,28/07/2018
Seaford,Townhouse,28/07/2018
South Kingsville,House,28/07/2018
South Morang,House,28/07/2018
South Yarra,House,28/07/2018
Spotswood,House,28/07/2018
Springvale,House,28/07/2018
St Albans,House,28/07/2018
St Kilda,UniTownhouse,28/07/2018
St Kilda,UniTownhouse,28/07/2018
St Kilda,House,28/07/2018
Strathmore,Townhouse,28/07/2018
Surrey Hills,House,28/07/2018
Templestowe,House,28/07/2018
Thomastown,UniTownhouse,28/07/2018
Thomastown,House,28/07/2018
Thomastown,House,28/07/2018
Thomastown,House,28/07/2018
Thornbury,Townhouse,28/07/2018
Tullamarine,House,28/07/2018
Wantirna South,UniTownhouse,28/07/2018
Wantirna South,House,28/07/2018
Werribee,House,28/07/2018
Werribee,House,28/07/2018
Westmeadows,House,28/07/2018
Wheelers Hill,House,28/07/2018
Wheelers Hill,House,28/07/2018
Wheelers Hill,House,28/07/2018
Wyndham Vale,House,28/07/2018
Airport West,UniTownhouse,28/08/2016
Albert Park,House,28/08/2016
Altona,House,28/08/2016
Altona,House,28/08/2016
Altona North,UniTownhouse,28/08/2016
Ardeer,House,28/08/2016
Armadale,UniTownhouse,28/08/2016
Armadale,UniTownhouse,28/08/2016
Armadale,House,28/08/2016
Armadale,House,28/08/2016
Armadale,UniTownhouse,28/08/2016
Armadale,UniTownhouse,28/08/2016
Ascot Vale,House,28/08/2016
Ascot Vale,House,28/08/2016
Ascot Vale,UniTownhouse,28/08/2016
Ascot Vale,House,28/08/2016
Ashburton,House,28/08/2016
Ashwood,Townhouse,28/08/2016
Aspendale Gardens,House,28/08/2016
Avondale Heights,House,28/08/2016
Avondale Heights,House,28/08/2016
Balwyn,UniTownhouse,28/08/2016
Balwyn,House,28/08/2016
Balwyn,House,28/08/2016
Balwyn North,House,28/08/2016
Balwyn North,House,28/08/2016
Bayswater North,House,28/08/2016
Beaumaris,House,28/08/2016
Beaumaris,UniTownhouse,28/08/2016
Bentleigh,House,28/08/2016
Bentleigh,House,28/08/2016
Bentleigh,UniTownhouse,28/08/2016
Bentleigh,House,28/08/2016
Bentleigh,UniTownhouse,28/08/2016
Bentleigh,Townhouse,28/08/2016
Bentleigh,House,28/08/2016
Bentleigh,UniTownhouse,28/08/2016
Bentleigh,House,28/08/2016
Bentleigh East,Townhouse,28/08/2016
Bentleigh East,House,28/08/2016
Bentleigh East,UniTownhouse,28/08/2016
Bentleigh East,House,28/08/2016
Bentleigh East,House,28/08/2016
Bentleigh East,House,28/08/2016
Bentleigh East,House,28/08/2016
Bentleigh East,House,28/08/2016
Berwick,House,28/08/2016
Black Rock,House,28/08/2016
Black Rock,House,28/08/2016
Black Rock,House,28/08/2016
Blackburn,UniTownhouse,28/08/2016
Blackburn,UniTownhouse,28/08/2016
Blackburn North,Townhouse,28/08/2016
Blackburn North,UniTownhouse,28/08/2016
Blackburn South,House,28/08/2016
Blackburn South,House,28/08/2016
Blackburn South,House,28/08/2016
Blackburn South,House,28/08/2016
Blackburn South,House,28/08/2016
Bonbeach,House,28/08/2016
Bonbeach,House,28/08/2016
Box Hill,UniTownhouse,28/08/2016
Braybrook,House,28/08/2016
Briar Hill,House,28/08/2016
Brighton,UniTownhouse,28/08/2016
Brighton,House,28/08/2016
Brighton,House,28/08/2016
Brighton,House,28/08/2016
Brighton,Townhouse,28/08/2016
Brighton East,House,28/08/2016
Brighton East,Townhouse,28/08/2016
Brooklyn,House,28/08/2016
Brunswick,House,28/08/2016
Brunswick,Townhouse,28/08/2016
Brunswick,House,28/08/2016
Brunswick,House,28/08/2016
Brunswick,UniTownhouse,28/08/2016
Brunswick,House,28/08/2016
Brunswick,House,28/08/2016
Brunswick East,Townhouse,28/08/2016
Brunswick West,House,28/08/2016
Bundoora,House,28/08/2016
Bundoora,House,28/08/2016
Burwood,Townhouse,28/08/2016
Burwood East,House,28/08/2016
Cairnlea,Townhouse,28/08/2016
Camberwell,House,28/08/2016
Camberwell,House,28/08/2016
Camberwell,UniTownhouse,28/08/2016
Canterbury,Townhouse,28/08/2016
Carlton,House,28/08/2016
Carlton,House,28/08/2016
Carnegie,House,28/08/2016
Carnegie,UniTownhouse,28/08/2016
Carnegie,House,28/08/2016
Caulfield North,House,28/08/2016
Chadstone,Townhouse,28/08/2016
Chelsea,UniTownhouse,28/08/2016
Chelsea Heights,House,28/08/2016
Cheltenham,UniTownhouse,28/08/2016
Cheltenham,Townhouse,28/08/2016
Clifton Hill,House,28/08/2016
Coburg,UniTownhouse,28/08/2016
Coburg,House,28/08/2016
Coburg,House,28/08/2016
Coburg,House,28/08/2016
Coburg,Townhouse,28/08/2016
Coburg,House,28/08/2016
Cranbourne East,House,28/08/2016
Croydon,House,28/08/2016
Dandenong,UniTownhouse,28/08/2016
Dandenong,House,28/08/2016
Deepdene,House,28/08/2016
Deepdene,House,28/08/2016
Deer Park,House,28/08/2016
Dingley Village,House,28/08/2016
Dingley Village,UniTownhouse,28/08/2016
Doncaster,House,28/08/2016
Doncaster,House,28/08/2016
Doncaster,Townhouse,28/08/2016
Doncaster East,House,28/08/2016
Doncaster East,House,28/08/2016
Doncaster East,House,28/08/2016
Doncaster East,House,28/08/2016
Doncaster East,UniTownhouse,28/08/2016
Eaglemont,House,28/08/2016
Eaglemont,House,28/08/2016
East Melbourne,UniTownhouse,28/08/2016
East Melbourne,House,28/08/2016
Eltham North,House,28/08/2016
Eltham North,House,28/08/2016
Elwood,UniTownhouse,28/08/2016
Epping,House,28/08/2016
Epping,House,28/08/2016
Essendon,House,28/08/2016
Essendon,UniTownhouse,28/08/2016
Essendon,House,28/08/2016
Essendon,UniTownhouse,28/08/2016
Essendon,House,28/08/2016
Essendon,House,28/08/2016
Fairfield,House,28/08/2016
Fairfield,House,28/08/2016
Fawkner,Townhouse,28/08/2016
Fawkner,House,28/08/2016
Fitzroy,House,28/08/2016
Fitzroy North,UniTownhouse,28/08/2016
Fitzroy North,House,28/08/2016
Fitzroy North,House,28/08/2016
Fitzroy North,House,28/08/2016
Fitzroy North,House,28/08/2016
Flemington,House,28/08/2016
Flemington,House,28/08/2016
Footscray,Townhouse,28/08/2016
Frankston,House,28/08/2016
Frankston,House,28/08/2016
Frankston,House,28/08/2016
Frankston South,House,28/08/2016
Frankston South,House,28/08/2016
Gardenvale,House,28/08/2016
Glen Iris,House,28/08/2016
Glen Iris,House,28/08/2016
Glen Iris,House,28/08/2016
Glen Iris,House,28/08/2016
Glen Iris,House,28/08/2016
Glen Iris,House,28/08/2016
Glen Waverley,House,28/08/2016
Glen Waverley,House,28/08/2016
Glen Waverley,House,28/08/2016
Glenroy,House,28/08/2016
Glenroy,House,28/08/2016
Glenroy,House,28/08/2016
Glenroy,House,28/08/2016
Glenroy,UniTownhouse,28/08/2016
Glenroy,House,28/08/2016
Greensborough,House,28/08/2016
Greensborough,House,28/08/2016
Greensborough,UniTownhouse,28/08/2016
Greensborough,House,28/08/2016
Greenvale,House,28/08/2016
Greenvale,House,28/08/2016
Hampton,House,28/08/2016
Hampton,House,28/08/2016
Hampton,House,28/08/2016
Hampton,House,28/08/2016
Hampton East,House,28/08/2016
Hampton East,House,28/08/2016
Hampton East,UniTownhouse,28/08/2016
Hampton East,House,28/08/2016
Hampton Park,House,28/08/2016
Hawthorn,UniTownhouse,28/08/2016
Hawthorn,House,28/08/2016
Hawthorn,UniTownhouse,28/08/2016
Hawthorn,UniTownhouse,28/08/2016
Hawthorn,House,28/08/2016
Hawthorn,UniTownhouse,28/08/2016
Hawthorn East,UniTownhouse,28/08/2016
Hawthorn East,House,28/08/2016
Heidelberg West,House,28/08/2016
Highett,House,28/08/2016
Hillside,House,28/08/2016
Hillside,House,28/08/2016
Hillside,House,28/08/2016
Hoppers Crossing,UniTownhouse,28/08/2016
Hoppers Crossing,House,28/08/2016
Hoppers Crossing,House,28/08/2016
Hughesdale,House,28/08/2016
Hurstbridge,House,28/08/2016
Ivanhoe,House,28/08/2016
Ivanhoe East,UniTownhouse,28/08/2016
Keilor,House,28/08/2016
Keilor Downs,House,28/08/2016
Keilor East,House,28/08/2016
Kensington,House,28/08/2016
Kew,House,28/08/2016
Kew,House,28/08/2016
Kew,House,28/08/2016
Kew,House,28/08/2016
Kew,House,28/08/2016
Kew,House,28/08/2016
Kew East,House,28/08/2016
Keysborough,House,28/08/2016
Kings Park,House,28/08/2016
Kingsbury,House,28/08/2016
Kingsbury,House,28/08/2016
Lalor,House,28/08/2016
Lalor,House,28/08/2016
Lalor,House,28/08/2016
Lalor,House,28/08/2016
Lalor,House,28/08/2016
Lalor,House,28/08/2016
Langwarrin,House,28/08/2016
Lilydale,House,28/08/2016
MacLeod,House,28/08/2016
Maidstone,Townhouse,28/08/2016
Malvern,UniTownhouse,28/08/2016
Malvern,House,28/08/2016
Malvern,House,28/08/2016
Malvern East,House,28/08/2016
Malvern East,House,28/08/2016
Melbourne,UniTownhouse,28/08/2016
Melton South,House,28/08/2016
Mentone,House,28/08/2016
Mentone,UniTownhouse,28/08/2016
Mentone,Townhouse,28/08/2016
Mernda,House,28/08/2016
Mernda,House,28/08/2016
Mill Park,House,28/08/2016
Mill Park,House,28/08/2016
Mitcham,House,28/08/2016
Mitcham,House,28/08/2016
Mitcham,House,28/08/2016
Montmorency,House,28/08/2016
Montmorency,Townhouse,28/08/2016
Moonee Ponds,House,28/08/2016
Moonee Ponds,House,28/08/2016
Moonee Ponds,House,28/08/2016
Moonee Ponds,House,28/08/2016
Moonee Ponds,House,28/08/2016
Moonee Ponds,UniTownhouse,28/08/2016
Moorabbin,Townhouse,28/08/2016
Mordialloc,Townhouse,28/08/2016
Mount Waverley,House,28/08/2016
Mount Waverley,House,28/08/2016
Mount Waverley,House,28/08/2016
Mount Waverley,House,28/08/2016
Mulgrave,House,28/08/2016
Mulgrave,Townhouse,28/08/2016
Mulgrave,UniTownhouse,28/08/2016
Mulgrave,House,28/08/2016
Murrumbeena,House,28/08/2016
Murrumbeena,House,28/08/2016
Narre Warren,House,28/08/2016
Newport,House,28/08/2016
Noble Park,House,28/08/2016
Noble Park,House,28/08/2016
North Melbourne,House,28/08/2016
North Melbourne,House,28/08/2016
North Melbourne,House,28/08/2016
Northcote,House,28/08/2016
Northcote,House,28/08/2016
Northcote,House,28/08/2016
Northcote,House,28/08/2016
Northcote,House,28/08/2016
Northcote,House,28/08/2016
Northcote,House,28/08/2016
Oak Park,House,28/08/2016
Oak Park,Townhouse,28/08/2016
Oakleigh East,House,28/08/2016
Oakleigh South,House,28/08/2016
Oakleigh South,House,28/08/2016
Oakleigh South,House,28/08/2016
Ormond,House,28/08/2016
Ormond,House,28/08/2016
Pakenham,House,28/08/2016
Parkdale,House,28/08/2016
Parkdale,House,28/08/2016
Parkville,UniTownhouse,28/08/2016
Pascoe Vale,UniTownhouse,28/08/2016
Pascoe Vale,House,28/08/2016
Pascoe Vale,House,28/08/2016
Port Melbourne,House,28/08/2016
Prahran,House,28/08/2016
Prahran,House,28/08/2016
Preston,UniTownhouse,28/08/2016
Preston,House,28/08/2016
Preston,House,28/08/2016
Preston,House,28/08/2016
Preston,House,28/08/2016
Preston,House,28/08/2016
Princes Hill,House,28/08/2016
Reservoir,House,28/08/2016
Reservoir,House,28/08/2016
Reservoir,House,28/08/2016
Reservoir,UniTownhouse,28/08/2016
Reservoir,House,28/08/2016
Richmond,House,28/08/2016
Richmond,House,28/08/2016
Ringwood,House,28/08/2016
Ringwood,House,28/08/2016
Ringwood,House,28/08/2016
Ringwood,House,28/08/2016
Ringwood,House,28/08/2016
Ringwood North,House,28/08/2016
Rosanna,House,28/08/2016
Rosanna,UniTownhouse,28/08/2016
Rosanna,House,28/08/2016
Roxburgh Park,House,28/08/2016
Sandringham,House,28/08/2016
Sandringham,House,28/08/2016
Sandringham,House,28/08/2016
Seddon,House,28/08/2016
South Morang,House,28/08/2016
South Morang,UniTownhouse,28/08/2016
South Yarra,UniTownhouse,28/08/2016
South Yarra,UniTownhouse,28/08/2016
South Yarra,UniTownhouse,28/08/2016
South Yarra,Townhouse,28/08/2016
St Albans,House,28/08/2016
St Albans,House,28/08/2016
St Albans,House,28/08/2016
St Albans,House,28/08/2016
St Albans,House,28/08/2016
St Kilda,House,28/08/2016
St Kilda,UniTownhouse,28/08/2016
Sunbury,House,28/08/2016
Sunshine,House,28/08/2016
Sunshine North,House,28/08/2016
Sunshine North,UniTownhouse,28/08/2016
Sunshine North,House,28/08/2016
Sunshine West,House,28/08/2016
Sunshine West,House,28/08/2016
Sunshine West,UniTownhouse,28/08/2016
Sunshine West,House,28/08/2016
Surrey Hills,House,28/08/2016
Surrey Hills,House,28/08/2016
Surrey Hills,House,28/08/2016
Surrey Hills,UniTownhouse,28/08/2016
Surrey Hills,House,28/08/2016
Taylors Hill,House,28/08/2016
Taylors Lakes,House,28/08/2016
Templestowe,UniTownhouse,28/08/2016
Templestowe Lower,House,28/08/2016
Templestowe Lower,House,28/08/2016
Templestowe Lower,House,28/08/2016
The Basin,House,28/08/2016
Thomastown,House,28/08/2016
Thomastown,UniTownhouse,28/08/2016
Thomastown,House,28/08/2016
Thornbury,House,28/08/2016
Toorak,House,28/08/2016
Vermont,UniTownhouse,28/08/2016
Vermont,House,28/08/2016
Vermont,House,28/08/2016
Warrandyte,House,28/08/2016
Watsonia,House,28/08/2016
Watsonia North,House,28/08/2016
West Footscray,House,28/08/2016
Westmeadows,House,28/08/2016
Williamstown,House,28/08/2016
Windsor,UniTownhouse,28/08/2016
Windsor,House,28/08/2016
Windsor,House,28/08/2016
Windsor,House,28/08/2016
Yallambie,House,28/08/2016
Yarraville,House,28/08/2016
Yarraville,House,28/08/2016
Yarraville,House,28/08/2016
Yarraville,House,28/08/2016
Aberfeldie,UniTownhouse,28/10/2017
Airport West,House,28/10/2017
Airport West,House,28/10/2017
Albert Park,House,28/10/2017
Albert Park,House,28/10/2017
Albert Park,House,28/10/2017
Albion,House,28/10/2017
Albion,House,28/10/2017
Albion,Townhouse,28/10/2017
Altona,House,28/10/2017
Altona North,House,28/10/2017
Armadale,UniTownhouse,28/10/2017
Armadale,UniTownhouse,28/10/2017
Armadale,UniTownhouse,28/10/2017
Armadale,UniTownhouse,28/10/2017
Ascot Vale,House,28/10/2017
Ascot Vale,Townhouse,28/10/2017
Ashburton,House,28/10/2017
Ashburton,House,28/10/2017
Ashburton,House,28/10/2017
Ashwood,UniTownhouse,28/10/2017
Ashwood,House,28/10/2017
Ashwood,UniTownhouse,28/10/2017
Aspendale,House,28/10/2017
Attwood,House,28/10/2017
Avondale Heights,House,28/10/2017
Avondale Heights,House,28/10/2017
Avondale Heights,House,28/10/2017
Avondale Heights,UniTownhouse,28/10/2017
Balaclava,House,28/10/2017
Balaclava,UniTownhouse,28/10/2017
Balwyn,House,28/10/2017
Balwyn,House,28/10/2017
Balwyn,House,28/10/2017
Balwyn,UniTownhouse,28/10/2017
Balwyn North,House,28/10/2017
Balwyn North,House,28/10/2017
Balwyn North,House,28/10/2017
Balwyn North,House,28/10/2017
Balwyn North,UniTownhouse,28/10/2017
Balwyn North,Townhouse,28/10/2017
Balwyn North,House,28/10/2017
Bayswater,House,28/10/2017
Beaumaris,House,28/10/2017
Beaumaris,House,28/10/2017
Bentleigh,House,28/10/2017
Bentleigh,Townhouse,28/10/2017
Bentleigh,Townhouse,28/10/2017
Bentleigh,House,28/10/2017
Bentleigh,House,28/10/2017
Bentleigh,Townhouse,28/10/2017
Bentleigh East,Townhouse,28/10/2017
Bentleigh East,House,28/10/2017
Bentleigh East,House,28/10/2017
Bentleigh East,Townhouse,28/10/2017
Bentleigh East,House,28/10/2017
Bentleigh East,House,28/10/2017
Bentleigh East,House,28/10/2017
Bentleigh East,UniTownhouse,28/10/2017
Bentleigh East,House,28/10/2017
Bentleigh East,UniTownhouse,28/10/2017
Bentleigh East,House,28/10/2017
Bentleigh East,House,28/10/2017
Berwick,House,28/10/2017
Berwick,House,28/10/2017
Berwick,House,28/10/2017
Berwick,House,28/10/2017
Black Rock,House,28/10/2017
Blackburn,House,28/10/2017
Blackburn North,House,28/10/2017
Blackburn South,House,28/10/2017
Bonbeach,House,28/10/2017
Bonbeach,House,28/10/2017
Boronia,House,28/10/2017
Boronia,UniTownhouse,28/10/2017
Boronia,House,28/10/2017
Box Hill,House,28/10/2017
Braybrook,House,28/10/2017
Braybrook,House,28/10/2017
Brighton,House,28/10/2017
Brighton,House,28/10/2017
Brighton,House,28/10/2017
Brighton,House,28/10/2017
Brighton,House,28/10/2017
Brighton,House,28/10/2017
Brighton,House,28/10/2017
Brighton,Townhouse,28/10/2017
Brighton,House,28/10/2017
Brighton East,House,28/10/2017
Brighton East,House,28/10/2017
Brighton East,House,28/10/2017
Brighton East,House,28/10/2017
Brighton East,Townhouse,28/10/2017
Brighton East,House,28/10/2017
Brighton East,Townhouse,28/10/2017
Brighton East,House,28/10/2017
Brighton East,UniTownhouse,28/10/2017
Brighton East,Townhouse,28/10/2017
Broadmeadows,House,28/10/2017
Brunswick,UniTownhouse,28/10/2017
Brunswick,House,28/10/2017
Brunswick,Townhouse,28/10/2017
Brunswick,House,28/10/2017
Brunswick,House,28/10/2017
Brunswick,House,28/10/2017
Brunswick,House,28/10/2017
Brunswick,House,28/10/2017
Brunswick,House,28/10/2017
Brunswick,House,28/10/2017
Brunswick East,House,28/10/2017
Brunswick East,House,28/10/2017
Brunswick West,House,28/10/2017
Brunswick West,UniTownhouse,28/10/2017
Brunswick West,Townhouse,28/10/2017
Brunswick West,House,28/10/2017
Brunswick West,Townhouse,28/10/2017
Brunswick West,UniTownhouse,28/10/2017
Brunswick West,House,28/10/2017
Brunswick West,UniTownhouse,28/10/2017
Bulleen,House,28/10/2017
Bulleen,UniTownhouse,28/10/2017
Bundoora,House,28/10/2017
Bundoora,UniTownhouse,28/10/2017
Bundoora,House,28/10/2017
Bundoora,House,28/10/2017
Bundoora,Townhouse,28/10/2017
Bundoora,House,28/10/2017
Bundoora,House,28/10/2017
Bundoora,House,28/10/2017
Bundoora,House,28/10/2017
Bundoora,House,28/10/2017
Bundoora,House,28/10/2017
Bundoora,House,28/10/2017
Burnside,House,28/10/2017
Burnside Heights,House,28/10/2017
Burwood,House,28/10/2017
Burwood,House,28/10/2017
Burwood,House,28/10/2017
Burwood,House,28/10/2017
Burwood,UniTownhouse,28/10/2017
Burwood,House,28/10/2017
Burwood East,House,28/10/2017
Burwood East,House,28/10/2017
Burwood East,House,28/10/2017
Cairnlea,House,28/10/2017
Cairnlea,House,28/10/2017
Camberwell,House,28/10/2017
Camberwell,House,28/10/2017
Camberwell,House,28/10/2017
Camberwell,House,28/10/2017
Camberwell,House,28/10/2017
Camberwell,House,28/10/2017
Camberwell,House,28/10/2017
Camberwell,House,28/10/2017
Camberwell,House,28/10/2017
Camberwell,UniTownhouse,28/10/2017
Camberwell,House,28/10/2017
Campbellfield,House,28/10/2017
Canterbury,House,28/10/2017
Canterbury,House,28/10/2017
Canterbury,House,28/10/2017
Carlton,UniTownhouse,28/10/2017
Carlton North,House,28/10/2017
Carlton North,UniTownhouse,28/10/2017
Carnegie,UniTownhouse,28/10/2017
Carnegie,Townhouse,28/10/2017
Carnegie,House,28/10/2017
Carnegie,UniTownhouse,28/10/2017
Carnegie,UniTownhouse,28/10/2017
Caulfield,UniTownhouse,28/10/2017
Caulfield East,UniTownhouse,28/10/2017
Caulfield South,House,28/10/2017
Chadstone,House,28/10/2017
Chadstone,House,28/10/2017
Chelsea Heights,House,28/10/2017
Chelsea Heights,House,28/10/2017
Cheltenham,House,28/10/2017
Cheltenham,Townhouse,28/10/2017
Cheltenham,UniTownhouse,28/10/2017
Cheltenham,Townhouse,28/10/2017
Cheltenham,House,28/10/2017
Clarinda,House,28/10/2017
Clayton,UniTownhouse,28/10/2017
Clayton,Townhouse,28/10/2017
Clayton,House,28/10/2017
Clayton,House,28/10/2017
Clayton South,Townhouse,28/10/2017
Clayton South,Townhouse,28/10/2017
Clayton South,House,28/10/2017
Clifton Hill,House,28/10/2017
Clifton Hill,UniTownhouse,28/10/2017
Clifton Hill,House,28/10/2017
Clifton Hill,Townhouse,28/10/2017
Coburg,House,28/10/2017
Coburg,House,28/10/2017
Coburg North,House,28/10/2017
Coburg North,House,28/10/2017
Collingwood,UniTownhouse,28/10/2017
Craigieburn,House,28/10/2017
Craigieburn,House,28/10/2017
Craigieburn,House,28/10/2017
Craigieburn,House,28/10/2017
Craigieburn,House,28/10/2017
Craigieburn,House,28/10/2017
Craigieburn,House,28/10/2017
Cranbourne,House,28/10/2017
Cranbourne,House,28/10/2017
Croydon,House,28/10/2017
Croydon,House,28/10/2017
Croydon,UniTownhouse,28/10/2017
Croydon,House,28/10/2017
Croydon,House,28/10/2017
Croydon Hills,House,28/10/2017
Croydon South,House,28/10/2017
Dallas,House,28/10/2017
Dallas,House,28/10/2017
Dandenong,UniTownhouse,28/10/2017
Dandenong,UniTownhouse,28/10/2017
Dandenong North,House,28/10/2017
Dandenong North,House,28/10/2017
Dandenong North,House,28/10/2017
Deepdene,Townhouse,28/10/2017
Deer Park,House,28/10/2017
Delahey,House,28/10/2017
Derrimut,House,28/10/2017
Diamond Creek,Townhouse,28/10/2017
Diggers Rest,House,28/10/2017
Dingley Village,House,28/10/2017
Doncaster,House,28/10/2017
Doncaster,House,28/10/2017
Doncaster,House,28/10/2017
Doncaster,House,28/10/2017
Doncaster,House,28/10/2017
Doncaster East,House,28/10/2017
Doncaster East,House,28/10/2017
Doncaster East,House,28/10/2017
Doncaster East,Townhouse,28/10/2017
Doreen,House,28/10/2017
Doreen,House,28/10/2017
East Melbourne,House,28/10/2017
Edithvale,Townhouse,28/10/2017
Edithvale,UniTownhouse,28/10/2017
Eltham,House,28/10/2017
Eltham,House,28/10/2017
Eltham,House,28/10/2017
Eltham,UniTownhouse,28/10/2017
Elwood,House,28/10/2017
Epping,UniTownhouse,28/10/2017
Epping,House,28/10/2017
Epping,House,28/10/2017
Epping,House,28/10/2017
Epping,House,28/10/2017
Essendon,House,28/10/2017
Essendon,House,28/10/2017
Essendon,House,28/10/2017
Essendon,House,28/10/2017
Eumemmerring,House,28/10/2017
Fairfield,House,28/10/2017
Fairfield,Townhouse,28/10/2017
Fairfield,House,28/10/2017
Fawkner,House,28/10/2017
Fawkner,House,28/10/2017
Fawkner,House,28/10/2017
Ferntree Gully,House,28/10/2017
Ferntree Gully,UniTownhouse,28/10/2017
Fitzroy,House,28/10/2017
Fitzroy,House,28/10/2017
Fitzroy,UniTownhouse,28/10/2017
Fitzroy,House,28/10/2017
Fitzroy North,House,28/10/2017
Fitzroy North,UniTownhouse,28/10/2017
Fitzroy North,House,28/10/2017
Fitzroy North,UniTownhouse,28/10/2017
Fitzroy North,House,28/10/2017
Flemington,House,28/10/2017
Flemington,House,28/10/2017
Footscray,House,28/10/2017
Footscray,UniTownhouse,28/10/2017
Forest Hill,House,28/10/2017
Frankston,House,28/10/2017
Frankston,House,28/10/2017
Frankston,House,28/10/2017
Frankston,House,28/10/2017
Gisborne South,House,28/10/2017
Gladstone Park,House,28/10/2017
Gladstone Park,House,28/10/2017
Glen Iris,UniTownhouse,28/10/2017
Glen Iris,Townhouse,28/10/2017
Glen Iris,House,28/10/2017
Glen Iris,House,28/10/2017
Glen Iris,House,28/10/2017
Glen Iris,House,28/10/2017
Glen Iris,House,28/10/2017
Glen Iris,House,28/10/2017
Glen Waverley,House,28/10/2017
Glen Waverley,Townhouse,28/10/2017
Glen Waverley,House,28/10/2017
Glen Waverley,House,28/10/2017
Glen Waverley,House,28/10/2017
Glenroy,House,28/10/2017
Glenroy,House,28/10/2017
Glenroy,UniTownhouse,28/10/2017
Gowanbrae,House,28/10/2017
Gowanbrae,House,28/10/2017
Greensborough,House,28/10/2017
Greensborough,House,28/10/2017
Greensborough,House,28/10/2017
Greensborough,House,28/10/2017
Hadfield,House,28/10/2017
Hadfield,House,28/10/2017
Hampton,House,28/10/2017
Hampton,House,28/10/2017
Hampton,House,28/10/2017
Hampton,House,28/10/2017
Hampton East,UniTownhouse,28/10/2017
Hampton East,Townhouse,28/10/2017
Hampton East,UniTownhouse,28/10/2017
Hampton East,House,28/10/2017
Hawthorn,House,28/10/2017
Hawthorn,UniTownhouse,28/10/2017
Hawthorn,UniTownhouse,28/10/2017
Hawthorn,House,28/10/2017
Hawthorn,UniTownhouse,28/10/2017
Hawthorn East,UniTownhouse,28/10/2017
Hawthorn East,UniTownhouse,28/10/2017
Heatherton,House,28/10/2017
Heathmont,House,28/10/2017
Heidelberg,Townhouse,28/10/2017
Heidelberg Heights,House,28/10/2017
Heidelberg West,UniTownhouse,28/10/2017
Heidelberg West,House,28/10/2017
Heidelberg West,UniTownhouse,28/10/2017
Highett,House,28/10/2017
Highett,House,28/10/2017
Highett,UniTownhouse,28/10/2017
Highett,House,28/10/2017
Highett,Townhouse,28/10/2017
Highett,House,28/10/2017
Highett,UniTownhouse,28/10/2017
Highett,House,28/10/2017
Highett,House,28/10/2017
Hillside,UniTownhouse,28/10/2017
Hillside,House,28/10/2017
Hillside,House,28/10/2017
Hoppers Crossing,House,28/10/2017
Hoppers Crossing,House,28/10/2017
Hughesdale,House,28/10/2017
Hughesdale,UniTownhouse,28/10/2017
Hughesdale,House,28/10/2017
Hughesdale,House,28/10/2017
Ivanhoe,House,28/10/2017
Ivanhoe,UniTownhouse,28/10/2017
Ivanhoe,Townhouse,28/10/2017
Ivanhoe East,House,28/10/2017
Jacana,House,28/10/2017
Keilor Downs,House,28/10/2017
Keilor East,Townhouse,28/10/2017
Keilor East,House,28/10/2017
Keilor Park,House,28/10/2017
Kensington,House,28/10/2017
Kew,House,28/10/2017
Kew,House,28/10/2017
Kew,House,28/10/2017
Kew,House,28/10/2017
Kew,UniTownhouse,28/10/2017
